Date,Open,High,Low,Close,Vol.,Change %,sent_score,sent-1,sent-3,sent-7,Close+1,Close+3,Close+7
2020-10-23,9527.25,9527.74,9517.99,9518.16,67589405.0,-0.1,-0.07692307692307693,-0.04545454545454544,-0.06277056277056277,-0.1135568772963731,9603.27,9700.42,11100.53
2020-10-24,9604.48,9606.71,9603.27,9603.27,30292955.0,-0.01,-0.09,-0.07692307692307693,-0.04555444555444555,-0.12064978438928019,9537.8,9931.54,11099.61
2020-10-25,9542.16,9542.16,9537.17,9537.8,12352774.0,-0.05,0.014285714285714282,-0.09,-0.07079254079254078,-0.10241449027163312,9700.42,11029.96,11335.46
2020-10-26,9699.77,9702.26,9699.55,9700.42,1660862.0,0.01,-0.075,0.014285714285714282,-0.05087912087912088,-0.07370700727843585,9931.54,10906.27,11801.17
2020-10-27,9929.16,9931.55,9928.52,9931.54,11470491.0,0.02,-0.08,-0.075,-0.05023809523809524,-0.05942129299272157,11029.96,11100.53,11071.35
2020-10-28,11028.76,11031.22,11020.0,11029.96,41147921.0,0.01,0.06363636363636363,-0.08,-0.046904761904761914,-0.052482517482517484,10906.27,11099.61,11219.81
2020-10-29,10912.12,10912.38,10906.27,10906.27,40363514.0,-0.05,0.028571428571428564,0.06363636363636363,-0.03045454545454546,-0.04135079206507779,11100.53,11335.46,11191.97
2020-10-30,11101.31,11108.5,11100.4,11100.53,25173722.0,-0.01,0.03749999999999999,0.028571428571428564,0.004069264069264064,-0.030775652918510064,11099.61,11801.17,11744.91
2020-10-31,11097.24,11100.0,11095.47,11099.61,16062321.0,0.02,0.061111111111111116,0.03749999999999999,0.04323593073593073,-0.014429499072356218,11335.46,11071.35,11762.46
2020-11-01,11329.99,11340.0,11329.99,11335.46,24173454.0,0.05,0.0625,0.061111111111111116,0.042394179894179894,0.007157802514945369,11801.17,11219.81,11594.23
2020-11-02,11809.99,11811.78,11795.74,11801.17,58018887.0,-0.07,0.07272727272727274,0.0625,0.0537037037037037,0.014045557616986186,11071.35,11191.97,11761.41
2020-11-03,11076.83,11076.83,11052.8,11071.35,4092165.0,-0.05,-0.037500000000000006,0.07272727272727274,0.06544612794612796,0.035149453720882295,11219.81,11744.91,11681.68
2020-11-04,11221.97,11223.59,11216.66,11219.81,25756812.0,-0.02,-0.02727272727272728,-0.037500000000000006,0.03257575757575758,0.041220882292310856,11191.97,11762.46,11892.92
2020-11-05,11190.65,11193.090000000002,11181.64,11191.97,16959756.0,0.01,-0.15833333333333333,-0.02727272727272728,0.0026515151515151512,0.028233869305297876,11744.91,11594.23,11392.08
2020-11-06,11743.25,11747.01,11741.44,11744.91,41033786.0,0.01,0.0,-0.15833333333333333,-0.07436868686868688,0.0015331890331890371,11762.46,11761.41,11564.33
2020-11-07,11762.31,11762.48,11757.18,11762.46,26837649.0,0.0,-0.09333333333333332,0.0,-0.06186868686868687,-0.0038239538239538207,11594.23,11681.68,11780.0
2020-11-08,11595.88,11595.99,11590.54,11594.23,11895714.0,-0.01,0.11176470588235293,-0.09333333333333332,-0.08388888888888889,-0.025887445887445883,11761.41,11892.92,11760.54
2020-11-09,11763.73,11769.81,11760.3,11761.41,27565291.0,-0.02,0.18,0.11176470588235293,0.006143790849673203,-0.018849630761395463,11681.68,11392.08,11852.4
2020-11-10,11678.7,11685.78,11678.64,11681.68,28130764.0,0.03,-0.08,0.18,0.0661437908496732,-0.0035249554367201403,11892.92,11564.33,11911.0
2020-11-11,11889.35,11892.92,11889.02,11892.92,41904586.0,0.030000000000000002,-0.05555555555555555,-0.08,0.07058823529411763,-0.009596384008148714,11392.08,11780.0,12281.13
2020-11-12,11393.58,11395.49,11390.0,11392.08,42777251.0,-0.01,-0.1111111111111111,-0.05555555555555555,0.014814814814814814,-0.013636788048552752,11564.33,11760.54,11945.01
2020-11-13,11564.0,11564.57,11561.77,11564.33,18317349.0,0.0,-0.010000000000000004,-0.1111111111111111,-0.08222222222222221,-0.006890756302521006,11780.0,11852.4,11754.59
2020-11-14,11760.85,11780.0,11756.83,11780.0,62279138.0,0.16,0.11000000000000001,-0.010000000000000004,-0.05888888888888888,-0.008319327731092434,11760.54,11911.0,11853.55
2020-11-15,11757.8,11760.86,11757.8,11760.54,12990776.0,0.02,0.075,0.11000000000000001,-0.003703703703703695,0.020728291316526613,11852.4,12281.13,11531.34
2020-11-16,11862.22,11862.22,11847.07,11852.4,34460567.0,-0.08,-0.02222222222222222,0.075,0.05833333333333334,0.015476190476190478,11911.0,11945.01,11662.96
2020-11-17,11908.4,11912.519999999999,11908.4,11911.0,15307209.0,0.02,0.13333333333333333,-0.02222222222222222,0.054259259259259264,-0.013412698412698407,12281.13,11754.59,11648.13
2020-11-18,12271.02,12282.139999999998,12270.32,12281.13,37282675.0,0.08,0.10909090909090909,0.13333333333333333,0.062037037037037036,0.01706349206349207,11945.01,11853.55,11748.2
2020-11-19,11964.72,11964.73,11945.01,11945.01,59274053.0,-0.16,-0.05384615384615385,0.10909090909090909,0.0734006734006734,0.04058441558441559,11754.59,11531.34,11318.42
2020-11-20,11729.2,11758.0,11728.97,11754.59,88128479.0,0.22,0.05999999999999999,-0.05384615384615385,0.06285936285936286,0.04876512376512377,11853.55,11662.96,11461.43
2020-11-21,11855.180000000002,11856.22,11852.460000000001,11853.55,32470163.0,-0.01,-0.02142857142857143,0.05999999999999999,0.03841491841491842,0.05876512376512377,11531.34,11648.13,11330.38
2020-11-22,11524.17,11531.73,11522.21,11531.34,32449126.0,0.05999999999999999,-0.3272727272727272,-0.02142857142857143,-0.005091575091575091,0.03998961356104213,11662.96,11748.2,11526.909999999998
2020-11-23,11673.61,11673.61,11662.25,11662.96,53810366.0,-0.09,-0.16666666666666666,-0.3272727272727272,-0.09623376623376621,-0.01747791890649033,11648.13,11318.42,11465.84
2020-11-24,11648.3,11648.3,11646.38,11648.13,1264941.0,0.0,-0.19999999999999998,-0.16666666666666666,-0.17178932178932174,-0.03811283954141097,11748.2,11461.43,11677.252499999999
2020-11-25,11751.91,11752.93,11747.24,11748.2,36869329.0,-0.029999999999999995,-0.09090909090909091,-0.19999999999999998,-0.23131313131313128,-0.08573188716045857,11318.42,11330.38,11921.97
